Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2026-08-30 00:54:41 UTC,159,da9f6a13-7a56-40a2-bd21-dc9486cbfa05,Travis,Hunter,JAX,WR,a6bd5a8f-575b-49b1-a4bd-c8465e7eee8f,30f8dc05-9453-4079-9355-e65efe1fd998,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 15:27:17 UTC,1,bf5232e3-61aa-4419-93df-ca90e2ff85d1,Jahmyr,Gibbs,DET,RB,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-24 18:02:17 UTC,74,4357d818-0ea4-4f94-ba32-0a12da8761f5,Quentin,Johnston,LAC,WR,eda3ada1-c0f4-44f2-8c8a-b58e6236c317,aa85cd98-cccf-4089-86c5-2760b9a85957,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-28 20:30:42 UTC,117,f9bb1f35-7720-45e1-98a0-6d3136d2beae,Kenny,Gainwell,TB,RB,8f31166e-cb06-433f-a44c-c2e59eba3657,e62f07af-23cc-4dc1-9e56-c52a5ffc7507,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-18 01:48:47 UTC,32,2cb400c9-16e2-4937-850b-05d9302a93c5,Rashee,Rice,KC,WR,c60fd17d-0bdb-4ee7-be40-d1bcffbb5c1e,5befaed3-da4c-4bdf-862a-78f5f08dafb1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-23 01:46:11 UTC,53,cb3a76ab-baf2-49c2-9fe2-444a1ec49398,Terry,McLaurin,WAS,WR,d9fa7589-33f9-420c-b425-ce6fc9ecb810,978217e2-8cf4-4eb6-8fcd-58efeec456bc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-01 21:13:59 UTC,143,364773ee-cb8b-4eb6-a06f-b683d3ebd403,Chig,Okonkwo,WAS,TE,eda3ada1-c0f4-44f2-8c8a-b58e6236c317,aa85cd98-cccf-4089-86c5-2760b9a85957,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-25 21:28:58 UTC,103,f3295482-ced1-413a-90f8-5ad870267f1a,Matthew,Golden,GB,WR,ba20d4c8-5e70-4dba-80f8-6abfaeb686f2,d41bc161-391d-4d60-b31b-ccf94f4a5a17,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 19:29:12 UTC,32,2cb400c9-16e2-4937-850b-05d9302a93c5,Rashee,Rice,KC,WR,b91a01c3-635c-4512-b6a6-1f8b5010fac6,4cfea67b-a4bf-450b-8205-c4f5f3c4d2bc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 16:10:00 UTC,24,6ba58085-e65c-4488-82f9-3b55371e4bc2,Josh,Allen,BUF,QB,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 00:28:45 UTC,114,39e57bd8-abe5-4401-be29-d9eeee732c74,Rachaad,White,WAS,RB,ba20d4c8-5e70-4dba-80f8-6abfaeb686f2,d41bc161-391d-4d60-b31b-ccf94f4a5a17,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-03 18:07:14 UTC,206,f8d135d6-f880-4c70-a698-622478a97f02,Pat,Freiermuth,PIT,TE,b0c8cc57-d2fe-4573-aa7a-62317ebba563,4425e129-178d-41c3-9701-68bed5649054,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-04 23:45:28 UTC,215,3d9f209e-b4dc-4572-8571-a163a3cc88f8,Tua,Tagovailoa,ATL,QB,c327bc1b-e0bf-465e-8173-d606cf1e4cee,c2e76a99-a46b-482d-8183-ff7a1cdd4e33,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-23 03:31:45 UTC,72,4357d818-0ea4-4f94-ba32-0a12da8761f5,Quentin,Johnston,LAC,WR,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-25 02:39:31 UTC,91,3a8c292f-5bdf-4884-92be-6b9f9a073500,Trevor,Lawrence,JAX,QB,fc77e175-bb99-4386-92dd-1b6f49ad2fc2,62d32b5d-bcc2-48d2-acf7-71dd208fbb6e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-24 11:50:25 UTC,97,f9bb1f35-7720-45e1-98a0-6d3136d2beae,Kenny,Gainwell,TB,RB,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 16:02:35 UTC,46,b9beac91-a4c7-481a-8506-311f3424c203,D'Andre,Swift,CHI,RB,fbf1c565-b3d8-4d9c-a897-53a5b37f357c,08ab0d44-05f3-4df7-a415-9b14f2320d64,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-30 11:22:28 UTC,150,c0e6454a-fe4a-4a61-98c1-f91a9bb525a8,Tyler,Shough,NO,QB,fc77e175-bb99-4386-92dd-1b6f49ad2fc2,62d32b5d-bcc2-48d2-acf7-71dd208fbb6e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 22:05:00 UTC,104,324f8d9f-7c68-495d-8101-325ed9212350,Matthew,Stafford,LAR,QB,c60fd17d-0bdb-4ee7-be40-d1bcffbb5c1e,5befaed3-da4c-4bdf-862a-78f5f08dafb1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 01:09:15 UTC,145,671f8c9c-28b3-4dbd-87d2-13c2a9a5c963,Tyrone,Tracy,NYG,RB,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-04 01:43:48 UTC,185,305231d5-5d6d-42d4-90cf-981d25d5b8d0,Omar,Cooper,NYJ,WR,c60fd17d-0bdb-4ee7-be40-d1bcffbb5c1e,5befaed3-da4c-4bdf-862a-78f5f08dafb1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 21:06:48 UTC,8,99a762f2-89e3-456c-8778-85bdc59eed37,Jaxon,Smith-Njigba,SEA,WR,f3f6202f-a143-4f08-b8e3-b8866febb859,787ef363-c32b-4705-9f73-268550540b0a,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-02 02:24:44 UTC,202,5481abec-fab6-4082-8583-de3b222769c8,Geno,Smith,NYJ,QB,a6bd5a8f-575b-49b1-a4bd-c8465e7eee8f,30f8dc05-9453-4079-9355-e65efe1fd998,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-22 20:17:52 UTC,72,b4da19e1-6218-4455-bc0a-42bc626abcf6,Marvin,Harrison,ARI,WR,db5a8d42-3860-4852-8b95-ca4e036f3729,6ced09a2-506f-4242-8ffa-357610eaa031,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-21 01:08:08 UTC,63,8ac32621-1c13-4ded-9b44-2590972a9e37,Brian,Thomas,JAX,WR,a6bd5a8f-575b-49b1-a4bd-c8465e7eee8f,30f8dc05-9453-4079-9355-e65efe1fd998,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 16:10:18 UTC,23,0a69ed5c-79bd-4af9-8420-8d716cabf31f,A.J.,Brown,NE,WR,c327bc1b-e0bf-465e-8173-d606cf1e4cee,c2e76a99-a46b-482d-8183-ff7a1cdd4e33,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-28 00:49:12 UTC,109,e6a26409-e24a-484f-9578-28dbf2e6432d,Jaxson,Dart,NYG,QB,f0e29ddc-0450-48fd-891f-e863af391747,f1fe43cd-20e2-4cc3-a7e9-061f64cdb969,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 22:43:52 UTC,41,e738ab47-cd7d-4ea8-8d53-4f354c9907d6,Travis,Etienne Jr.,NO,RB,c60fd17d-0bdb-4ee7-be40-d1bcffbb5c1e,5befaed3-da4c-4bdf-862a-78f5f08dafb1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 14:15:14 UTC,3,8586cc92-b63c-4717-9255-18adba9d1cbc,Ja'Marr,Chase,CIN,WR,9fe1f2a8-d64b-4f85-a49f-6f35bf71c9bb,9e642807-05dd-4ebd-b516-150ea674c423,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-18 18:10:46 UTC,37,e1d04d6d-9632-4c43-b358-c88d298ca77b,Garrett,Wilson,NYJ,WR,f0e29ddc-0450-48fd-891f-e863af391747,f1fe43cd-20e2-4cc3-a7e9-061f64cdb969,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 01:07:01 UTC,113,0823d4a8-011a-4606-9b58-558da9e81853,Alec,Pierce,IND,WR,9cf848ab-2f6e-4717-aaf1-037f4bc9d791,c1fdeff4-8673-4e48-a31d-3fa665c6e977,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 18:34:01 UTC,92,f449f731-19d4-4488-a645-ad39551c6b30,Justin,Herbert,LAC,QB,d9fa7589-33f9-420c-b425-ce6fc9ecb810,978217e2-8cf4-4eb6-8fcd-58efeec456bc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-25 21:20:34 UTC,80,e2378626-d211-4e4e-a102-519afafe501f,Jayden,Reed,GB,WR,9cf848ab-2f6e-4717-aaf1-037f4bc9d791,c1fdeff4-8673-4e48-a31d-3fa665c6e977,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-04 19:32:18 UTC,216,cdf76f30-7099-481c-a26a-0844dd012041,Jaylin,Noel,HOU,WR,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 13:51:01 UTC,121,39e57bd8-abe5-4401-be29-d9eeee732c74,Rachaad,White,WAS,RB,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-23 12:49:31 UTC,82,da734ea2-17b9-42ba-a72c-637567ceb44c,Chuba,Hubbard,CAR,RB,a6bd5a8f-575b-49b1-a4bd-c8465e7eee8f,30f8dc05-9453-4079-9355-e65efe1fd998,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 01:06:23 UTC,139,5c5dfc3f-3923-489b-b11a-e24c351a344f,Jonah,Coleman,DEN,RB,fc77e175-bb99-4386-92dd-1b6f49ad2fc2,62d32b5d-bcc2-48d2-acf7-71dd208fbb6e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-20 11:37:21 UTC,42,e5a52e43-fbea-45dc-8660-96ee36bf08b0,D.J.,Moore,BUF,WR,a3f3d3b9-2a15-4440-bb4d-31e6b98fbb17,63867e8e-c985-4686-a083-369578c2c1c1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-02 00:39:51 UTC,165,7a1f8039-eefe-40b6-b957-44b81f470b68,Jalen,McMillan,TB,WR,8f31166e-cb06-433f-a44c-c2e59eba3657,e62f07af-23cc-4dc1-9e56-c52a5ffc7507,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 14:15:51 UTC,1,bf5232e3-61aa-4419-93df-ca90e2ff85d1,Jahmyr,Gibbs,DET,RB,db5a8d42-3860-4852-8b95-ca4e036f3729,6ced09a2-506f-4242-8ffa-357610eaa031,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 10:59:16 UTC,115,e0303f62-28fb-49ab-9f36-12395298772d,Romeo,Doubs,NE,WR,fc77e175-bb99-4386-92dd-1b6f49ad2fc2,62d32b5d-bcc2-48d2-acf7-71dd208fbb6e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-03 11:38:25 UTC,169,e106903e-7948-49f8-a1d8-ab2543dfbce4,Kenyon,Sadiq,NYJ,TE,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 18:55:07 UTC,48,b6336c52-ec87-4509-9ede-1ee249b76cf4,Tee,Higgins,CIN,WR,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 13:49:47 UTC,90,34f9ed1e-8712-4d1d-a1e6-aa5bea663dc1,Courtland,Sutton,DEN,WR,06e038da-c58d-479f-80d8-1bc374719d01,75975984-b6d1-4c87-8278-a797757d43b3,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-24 12:41:01 UTC,71,b4da19e1-6218-4455-bc0a-42bc626abcf6,Marvin,Harrison,ARI,WR,c327bc1b-e0bf-465e-8173-d606cf1e4cee,c2e76a99-a46b-482d-8183-ff7a1cdd4e33,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 23:47:58 UTC,29,5aff5607-e6fc-42df-b609-41b63f3aa5cc,Chris,Olave,NO,WR,d9fa7589-33f9-420c-b425-ce6fc9ecb810,978217e2-8cf4-4eb6-8fcd-58efeec456bc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-01 18:24:57 UTC,192,2fe40be1-ba6c-4d08-bf42-3e6c71c66f26,Cade,Otton,TB,TE,c35db5be-c1bd-4a6b-826b-702666f4e206,2d1e432b-7776-4af2-98fd-1dbe3fccdb5b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 00:10:40 UTC,121,87d78dd0-9776-4a87-ad7b-97d74c5b746f,Travis,Kelce,KC,TE,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-02 01:09:33 UTC,179,93fd83a8-7e46-48bf-8be2-471de5db1168,AJ,Barner,SEA,TE,b0c8cc57-d2fe-4573-aa7a-62317ebba563,4425e129-178d-41c3-9701-68bed5649054,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-31 19:36:53 UTC,137,73ebdcb4-cfde-4afa-819d-acfa74f688f9,Jalen,Coker,CAR,WR,c60fd17d-0bdb-4ee7-be40-d1bcffbb5c1e,5befaed3-da4c-4bdf-862a-78f5f08dafb1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 18:54:14 UTC,51,daa8ff2a-c2db-4d38-96e4-d4c3b457203d,Bhayshul,Tuten,JAX,RB,fbf1c565-b3d8-4d9c-a897-53a5b37f357c,08ab0d44-05f3-4df7-a415-9b14f2320d64,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-22 20:18:54 UTC,55,edf31dae-c400-433e-83bc-9fdece811568,Davante,Adams,LAR,WR,a3f3d3b9-2a15-4440-bb4d-31e6b98fbb17,63867e8e-c985-4686-a083-369578c2c1c1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-31 19:36:36 UTC,138,171fc41e-fd4f-4582-83dd-ca02c93db132,Woody,Marks,HOU,RB,a3f3d3b9-2a15-4440-bb4d-31e6b98fbb17,63867e8e-c985-4686-a083-369578c2c1c1,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-25 21:21:23 UTC,92,e2041ec4-4cc4-4f3f-8f55-593ef2c6b19d,Jalen,Hurts,PHI,QB,ba39ca1f-03a4-41f9-bebe-e72bfe88f5bd,6835ce50-c3fb-490c-8a81-678475af8ccc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-30 19:57:51 UTC,168,a03bea6a-e0db-47ef-9504-04b71a414cbd,Malik,Washington,MIA,WR,db5a8d42-3860-4852-8b95-ca4e036f3729,6ced09a2-506f-4242-8ffa-357610eaa031,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 18:35:12 UTC,121,87d78dd0-9776-4a87-ad7b-97d74c5b746f,Travis,Kelce,KC,TE,c35db5be-c1bd-4a6b-826b-702666f4e206,2d1e432b-7776-4af2-98fd-1dbe3fccdb5b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 14:45:16 UTC,195,54af7338-34d3-4b14-b271-cc71144de6f9,Dalton,Schultz,HOU,TE,9fe1f2a8-d64b-4f85-a49f-6f35bf71c9bb,9e642807-05dd-4ebd-b516-150ea674c423,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-27 00:28:07 UTC,110,6cafce4c-eb3b-4058-a496-14a70a2e795f,Isaiah,Likely,NYG,TE,b0c8cc57-d2fe-4573-aa7a-62317ebba563,4425e129-178d-41c3-9701-68bed5649054,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 00:02:59 UTC,144,3a43ee64-1e4b-489e-ad8b-066c22af1335,Juwan,Johnson,NO,TE,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-03 22:28:51 UTC,209,1fe6eb5b-f3b1-4cf5-8f98-fe172a7773cc,Darnell,Washington,PIT,TE,9cf848ab-2f6e-4717-aaf1-037f4bc9d791,c1fdeff4-8673-4e48-a31d-3fa665c6e977,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-25 21:19:32 UTC,100,324f8d9f-7c68-495d-8101-325ed9212350,Matthew,Stafford,LAR,QB,8f31166e-cb06-433f-a44c-c2e59eba3657,e62f07af-23cc-4dc1-9e56-c52a5ffc7507,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 02:15:28 UTC,18,12164868-dfe2-4332-934b-46f94011d67d,Derrick,Henry,BAL,RB,ba20d4c8-5e70-4dba-80f8-6abfaeb686f2,d41bc161-391d-4d60-b31b-ccf94f4a5a17,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-28 02:19:48 UTC,104,f3295482-ced1-413a-90f8-5ad870267f1a,Matthew,Golden,GB,WR,9cf848ab-2f6e-4717-aaf1-037f4bc9d791,c1fdeff4-8673-4e48-a31d-3fa665c6e977,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 21:38:30 UTC,29,5aff5607-e6fc-42df-b609-41b63f3aa5cc,Chris,Olave,NO,WR,ba39ca1f-03a4-41f9-bebe-e72bfe88f5bd,6835ce50-c3fb-490c-8a81-678475af8ccc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 23:48:29 UTC,48,abad0ce9-c685-48c9-b8db-ddbab63f73ee,Jameson,Williams,DET,WR,db5a8d42-3860-4852-8b95-ca4e036f3729,6ced09a2-506f-4242-8ffa-357610eaa031,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-15 13:47:33 UTC,79,49fed2ad-e746-48a2-a01f-6f786d08f5de,Michael,Wilson,ARI,WR,06e038da-c58d-479f-80d8-1bc374719d01,75975984-b6d1-4c87-8278-a797757d43b3,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-29 13:50:31 UTC,116,508a13e0-2f0b-4776-b31a-23b2709ef598,Jacory,Croskey-Merritt,WAS,RB,d9fa7589-33f9-420c-b425-ce6fc9ecb810,978217e2-8cf4-4eb6-8fcd-58efeec456bc,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-30 21:58:14 UTC,168,293d3ca6-0c25-4403-8c90-6977e7a994eb,Adonai,Mitchell,NYJ,WR,c35db5be-c1bd-4a6b-826b-702666f4e206,2d1e432b-7776-4af2-98fd-1dbe3fccdb5b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-23 01:46:37 UTC,65,8ac32621-1c13-4ded-9b44-2590972a9e37,Brian,Thomas,JAX,WR,f3f6202f-a143-4f08-b8e3-b8866febb859,787ef363-c32b-4705-9f73-268550540b0a,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-30 17:22:07 UTC,169,8ce42006-abfb-40a6-a5a4-298da0d3d6bf,Cyrus,Allen,KC,WR,8e3a3895-359c-4736-87ed-3c327adca338,d28f1914-0bd5-45f4-add2-df3d1c5e983b,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-24 00:31:06 UTC,86,c3141997-c0d4-4dff-9d46-182fa79e133f,Blake,Corum,LAR,RB,b0c8cc57-d2fe-4573-aa7a-62317ebba563,4425e129-178d-41c3-9701-68bed5649054,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 19:49:41 UTC,26,903e5050-9c85-43ef-9728-287b0fd6fa83,Kyren,Williams,LAR,RB,eda3ada1-c0f4-44f2-8c8a-b58e6236c317,aa85cd98-cccf-4089-86c5-2760b9a85957,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-17 11:40:38 UTC,25,05e934c4-ee4d-43ce-8df0-3b42b9bc9a79,Trey,McBride,ARI,TE,db5a8d42-3860-4852-8b95-ca4e036f3729,6ced09a2-506f-4242-8ffa-357610eaa031,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-09-03 11:38:05 UTC,168,93fd83a8-7e46-48bf-8be2-471de5db1168,AJ,Barner,SEA,TE,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-19 23:47:45 UTC,49,edf31dae-c400-433e-83bc-9fdece811568,Davante,Adams,LAR,WR,b06d443b-af79-4d72-84a4-22cc5097c7ae,f347ff6e-740b-464c-a486-c2b2e498048e,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
2026-08-30 00:48:09 UTC,128,2620100f-7e5d-4b32-ba34-2ac2f7f72aa9,Dallas,Goedert,PHI,TE,f3f6202f-a143-4f08-b8e3-b8866febb859,787ef363-c32b-4705-9f73-268550540b0a,,12,,,,,,,,,,,,Weekly Winners,21004ed7-7e8d-49e0-b87c-5f09a3edb77a,10.0,1700000.0,186840
