Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2026-09-04 02:46:31 UTC,212,13b2a45b-e31a-4bfd-b88d-a23adef97432,Jaylin,Noel,HOU,WR,a19c8a96-08c5-4f35-ba8d-6d83f2f0a91c,d3aadc24-e44e-4a43-9187-d09c1b7fadc7,,12,,The Corgi,fcd8c276-2624-405d-b840-26db5d949cf5,5.0,100000.0,22500,,,,,,,,,,
2026-08-02 19:07:14 UTC,76,017da9b8-968f-4baa-858f-d8bbf32373ee,Rhamondre,Stevenson,NE,RB,e85be877-3241-4552-a70c-c147d73c3f6d,26af453d-e375-4292-8649-7e2fd1e2f8e0,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-07-25 22:31:11 UTC,10,21ec9ffa-959e-4e5e-8d64-88776b1b4150,CeeDee,Lamb,DAL,WR,99848802-0490-4179-b1e7-bb4742f8194d,74267ecb-beef-4919-a940-62250af42e0e,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-09-03 03:21:26 UTC,188,db9d8880-ccab-480e-8fa3-d0e1c1fe0297,Aaron,Rodgers,PIT,QB,a19c8a96-08c5-4f35-ba8d-6d83f2f0a91c,d3aadc24-e44e-4a43-9187-d09c1b7fadc7,,12,,The Corgi,fcd8c276-2624-405d-b840-26db5d949cf5,5.0,100000.0,22500,,,,,,,,,,
2026-08-11 00:42:05 UTC,130,eb7d78fd-a58f-49f4-a5c6-6e75cf6903c0,Aaron,Jones,MIN,RB,99848802-0490-4179-b1e7-bb4742f8194d,74267ecb-beef-4919-a940-62250af42e0e,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-08-12 19:56:50 UTC,165,e7734d2c-72f2-49da-91b8-6d09036794be,Oronde,Gadsden,LAC,TE,e85be877-3241-4552-a70c-c147d73c3f6d,26af453d-e375-4292-8649-7e2fd1e2f8e0,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-08-11 02:00:34 UTC,135,db550ba6-f791-445d-a02c-65d4b8967c52,Mark,Andrews,BAL,TE,99848802-0490-4179-b1e7-bb4742f8194d,74267ecb-beef-4919-a940-62250af42e0e,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-08-01 19:35:26 UTC,63,d407419c-8b2a-4590-b343-2f813554d6e0,Marvin,Harrison,ARI,WR,99848802-0490-4179-b1e7-bb4742f8194d,74267ecb-beef-4919-a940-62250af42e0e,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-08-26 02:11:29 UTC,101,11fab77a-8096-44ac-a426-6b8c9fddc723,Kyle,Pitts,ATL,TE,a19c8a96-08c5-4f35-ba8d-6d83f2f0a91c,d3aadc24-e44e-4a43-9187-d09c1b7fadc7,,12,,The Corgi,fcd8c276-2624-405d-b840-26db5d949cf5,5.0,100000.0,22500,,,,,,,,,,
2026-07-19 03:03:38 UTC,24,15a3bde4-5f94-46b8-9b44-928336c230fd,Breece,Hall,NYJ,RB,17cc49e9-78f7-4cd6-8553-243322ab205c,acd88e83-9c1e-4761-abf8-513813b23a9e,,12,,The Fast Puppy,4bfb4ac6-ae6b-4756-a23e-9b5f1f6ff339,5.0,1000000.0,225000,,,,,,,,,,
2026-08-17 11:39:33 UTC,178,2555530d-7eab-464c-94f3-15444cc81b0d,Caleb,Douglas,MIA,WR,99848802-0490-4179-b1e7-bb4742f8194d,74267ecb-beef-4919-a940-62250af42e0e,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-07-25 01:50:24 UTC,105,1a21a150-0d38-4c37-a228-a81f61b16211,Jared,Goff,DET,QB,85c34e99-318d-4355-9bdd-6b04498fac12,efdb5575-58f5-4248-ace5-2f83b7f2bc13,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
2026-07-27 19:37:06 UTC,21,02c7a4a9-1a8c-43b9-9b1c-d3eba62cfa47,George,Pickens,DAL,WR,e85be877-3241-4552-a70c-c147d73c3f6d,26af453d-e375-4292-8649-7e2fd1e2f8e0,,12,,The Pug,073e644f-a358-4235-b8b3-128a51ebd64d,12.0,200000.0,18600,,,,,,,,,,
